ChuDe,CauHoi,TraLoi
TienIch_AnNinh,Khách sạn có trang bị thiết bị phòng cháy chữa cháy trong phòng không?,"Dạ, toàn bộ hệ thống phòng nghỉ tại StarStay đều được trang bị đầy đủ các thiết bị cảnh báo và phòng cháy chữa cháy theo tiêu chuẩn khách sạn 4 sao để đảm bảo an toàn cho Quý khách ạ."
TienIch_AnNinh,Tôi muốn biết khách sạn có kiểm soát người lạ ra vào khu vực phòng nghỉ không?,"Dạ, để đảm bảo an ninh, chúng tôi quản lý chặt chẽ việc ra vào các tầng phòng nghỉ thông qua hệ thống thẻ từ thang máy và sự giám sát của nhân viên lễ tân. Quý khách vui lòng thông báo với lễ tân nếu có khách ghé thăm ạ."
TienIch_AnNinh,Nếu tôi để quên đồ đạc ở khu vực công cộng thì khách sạn có hỗ trợ tìm lại không?,"Dạ, với hệ thống camera giám sát và đội ngũ nhân viên chuyên nghiệp, chúng tôi sẽ hỗ trợ Quý khách kiểm tra và tìm lại tài sản thất lạc ngay khi nhận được thông tin. Quý khách vui lòng liên hệ lễ tân qua số 0236 999 8888 để được hỗ trợ nhanh nhất ạ."
DichVu_DuaDonSanBay,Khách sạn StarStay có dịch vụ xe đưa đón sân bay không?,Dạ có ạ. StarStay Hotel cung cấp dịch vụ đưa đón sân bay chuyên nghiệp để phục vụ Quý khách.
DichVu_DuaDonSanBay,Giá dịch vụ xe đưa đón sân bay là bao nhiêu?,"Dạ, phí đưa đón sân bay là 500.000 đồng/lượt đối với xe 4 chỗ và 800.000 đồng/lượt đối với xe 7 chỗ ạ."
DichVu_DuaDonSanBay,Tôi muốn đặt xe đón tại sân bay thì cần liên hệ qua đâu?,Quý khách vui lòng liên hệ hotline 0236 999 8888 hoặc gửi email đến info@starstay.vn để đặt xe trước khi đến ạ.
DichVu_DuaDonSanBay,Tôi đi cùng gia đình 5 người thì nên đặt loại xe nào từ sân bay về khách sạn?,"Với nhóm 5 người, Quý khách nên đặt xe 7 chỗ để đảm bảo không gian thoải mái nhất. Mức phí là 800.000 đồng/lượt ạ."
DichVu_DuaDonSanBay,Dịch vụ đưa đón sân bay của khách sạn có hoạt động 24/7 không?,"Dạ có ạ, đội ngũ lễ tân của chúng tôi luôn túc trực 24/7 để hỗ trợ Quý khách đặt xe đưa đón sân bay bất cứ lúc nào."
DichVu_DuaDonSanBay,Tôi có thể thanh toán phí đưa đón sân bay cùng lúc với tiền phòng không?,"Dạ có, Quý khách hoàn toàn có thể thanh toán phí dịch vụ đưa đón cùng với hóa đơn phòng khi làm thủ tục check-out hoặc thanh toán trực tiếp cho lễ tân ạ."
DichVu_DuaDonSanBay,"Nếu chuyến bay của tôi bị hoãn hoặc đến muộn, khách sạn có đợi tôi ở sân bay không?",Quý khách vui lòng thông báo sớm cho khách sạn qua hotline 0236 999 8888 để chúng tôi điều chỉnh lịch trình đón phù hợp và hỗ trợ Quý khách tốt nhất ạ.
DichVu_DuaDonSanBay,Tôi cần cung cấp thông tin gì để đặt xe đưa đón sân bay?,"Để đặt xe, Quý khách vui lòng cung cấp thông tin về mã chuyến bay, thời gian hạ cánh và số lượng người đi cùng ạ."
DichVu_DuaDonSanBay,Khoảng cách từ sân bay Đà Nẵng đến khách sạn là bao xa và mất bao lâu di chuyển?,Sân bay cách khách sạn khoảng 8km. Thời gian di chuyển bằng xe ô tô thường mất từ 15 đến 20 phút ạ.
DichVu_DuaDonSanBay,"Ngoài dịch vụ xe của khách sạn, tôi có thể tự đi bằng phương tiện nào từ sân bay về?","Từ sân bay, Quý khách có thể dễ dàng sử dụng dịch vụ Grab, Taxi Mai Linh hoặc Vinasun với chi phí dao động khoảng 120.000 - 150.000 đồng ạ."
DichVu_DuaDonSanBay,Khách sạn có dịch vụ tiễn khách ra sân bay khi tôi kết thúc kỳ nghỉ không?,"Dạ có ạ, chúng tôi hỗ trợ dịch vụ tiễn khách từ khách sạn ra sân bay với mức giá tương tự như đón sân bay. Quý khách vui lòng báo trước với lễ tân ạ."
DichVu_DuaDonSanBay,Tôi có thể đặt dịch vụ đưa đón ngay khi vừa tới sân bay được không?,"Để đảm bảo có xe phục vụ chu đáo nhất, Quý khách nên đặt trước ít nhất 1 ngày. Nếu cần hỗ trợ gấp, Quý khách vui lòng gọi ngay hotline 0236 999 8888 ạ."
DichVu_ThueXe,Khách sạn có cho thuê xe máy không?,"Dạ có, StarStay Hotel cung cấp dịch vụ cho thuê xe máy với mức giá 150.000đ/ngày để Quý khách thuận tiện tham quan Đà Nẵng ạ."
DichVu_ThueXe,"Tôi muốn thuê xe đạp để dạo phố, khách sạn có sẵn không?","Dạ có ạ, chúng tôi có sẵn dịch vụ cho thuê xe đạp với mức giá 50.000đ/ngày, rất phù hợp để Quý khách dạo quanh khu vực bãi biển Mỹ Khê gần khách sạn."
DichVu_ThueXe,Giá thuê xe máy tại StarStay Hotel được tính như thế nào?,"Dạ, dịch vụ cho thuê xe máy tại khách sạn có giá là 150.000đ/ngày. Quý khách có thể liên hệ trực tiếp tại quầy lễ tân để làm thủ tục thuê xe ạ."
DichVu_ThueXe,Khách sạn có hỗ trợ thuê xe ô tô đưa đón sân bay không?,"Dạ có, StarStay Hotel có dịch vụ đưa đón sân bay với giá 500.000đ/lượt cho xe 4 chỗ và 800.000đ/lượt cho xe 7 chỗ ạ."
DichVu_ThueXe,"Tôi muốn tự lái xe máy đi bán đảo Sơn Trà, khách sạn có cho thuê xe không?",Dạ hoàn toàn được ạ. Quý khách có thể thuê xe máy tại khách sạn với giá 150.000đ/ngày. Bán đảo Sơn Trà cách khách sạn khoảng 20 phút di chuyển bằng xe máy thôi ạ.
DichVu_ThueXe,"Khi thuê xe tại khách sạn, tôi có cần đặt cọc giấy tờ không?","Dạ, để thuận tiện cho việc thuê xe, Quý khách vui lòng liên hệ trực tiếp bộ phận lễ tân tại sảnh hoặc gọi hotline 0236 999 8888 để nhân viên hướng dẫn thủ tục chi tiết ạ."
DichVu_ThueXe,Nếu tôi muốn thuê xe máy đi Bà Nà Hills có được không?,"Dạ, Bà Nà Hills cách khách sạn khoảng 45km, vì vậy nếu Quý khách có tay lái vững thì có thể thuê xe máy đi ạ. Tuy nhiên, để đảm bảo an toàn và sức khỏe, chúng tôi gợi ý Quý khách nên cân nhắc đặt taxi hoặc xe dịch vụ ạ."
DichVu_ThueXe,Dịch vụ thuê xe tại StarStay Hotel có bao gồm xăng không?,"Dạ, giá thuê xe 150.000đ/ngày chưa bao gồm chi phí xăng dầu ạ. Quý khách vui lòng đổ thêm xăng trước khi sử dụng xe để đảm bảo hành trình thuận lợi nhé."
DichVu_ThueXe,"Ngoài xe máy và xe đạp, khách sạn có cung cấp dịch vụ taxi không?","Dạ, chúng tôi không trực tiếp cho thuê xe ô tô tự lái, nhưng lễ tân luôn sẵn sàng hỗ trợ gọi taxi uy tín như Mai Linh hoặc Vinasun cho Quý khách 24/7 ạ."
DichVu_ThueXe,Tôi có thể thuê xe máy theo giờ được không hay bắt buộc theo ngày?,"Dạ, chính sách cho thuê xe của khách sạn được tính theo đơn vị ngày. Nếu Quý khách có nhu cầu đặc biệt, vui lòng liên hệ lễ tân để được hỗ trợ kiểm tra tình trạng xe ạ."
DichVu_ThueXe,Khách sạn có dịch vụ xe đưa đón khách đi Hội An không?,"Dạ, khách sạn hỗ trợ gọi taxi hoặc xe dịch vụ cho Quý khách đi Hội An với chi phí khoảng 250.000đ - 300.000đ/lượt. Quý khách vui lòng liên hệ lễ tân để đặt xe trước ạ."
DichVu_ThueXe,Nếu xe máy thuê bị hỏng trên đường thì tôi phải làm sao?,"Dạ, nếu gặp bất kỳ sự cố nào về xe, Quý khách vui lòng gọi ngay hotline 0236 999 8888 để chúng tôi kịp thời hỗ trợ và xử lý cho Quý khách ạ."
ChinhSach_DatCoc,Tôi cần thanh toán bao nhiêu tiền để đặt phòng tại StarStay Hotel?,"Để giữ phòng chắc chắn, Quý khách cần đặt cọc 30% tổng giá trị đơn phòng hoặc thanh toán đầy đủ 100% trước khi nhận phòng ạ."
ChinhSach_DatCoc,Khách sạn có chấp nhận thanh toán toàn bộ tiền phòng trước không?,"Dạ có, Quý khách hoàn toàn có thể lựa chọn thanh toán đủ 100% tiền phòng ngay khi đặt để thuận tiện hơn trong quá trình lưu trú ạ."
ChinhSach_DatCoc,"Tôi muốn hủy đặt phòng, khách sạn có hoàn lại tiền cọc không?","Dạ, chính sách hủy phòng của chúng tôi như sau: hủy trước 7 ngày hoàn 100%, từ 3 đến 7 ngày hoàn 50%, và dưới 3 ngày sẽ không được hoàn cọc ạ."
ChinhSach_DatCoc,Nếu tôi báo hủy phòng trước 5 ngày so với ngày nhận phòng thì sao?,"Trong trường hợp Quý khách hủy phòng trước 5 ngày, khách sạn sẽ hoàn lại 50% số tiền cọc đã thanh toán ạ."
ChinhSach_DatCoc,Tôi đặt phòng vào ngày mai nhưng muốn hủy ngay bây giờ thì có được hoàn tiền không?,"Rất tiếc, vì thời gian thông báo hủy dưới 3 ngày so với ngày nhận phòng nên khách sạn không thể hoàn lại khoản tiền cọc của Quý khách ạ."
ChinhSach_DatCoc,StarStay Hotel hỗ trợ những phương thức thanh toán nào?,"Quý khách có thể thanh toán qua VNPay, Momo, chuyển khoản ngân hàng, sử dụng thẻ Visa/Master Card hoặc thanh toán bằng tiền mặt trực tiếp tại quầy lễ tân ạ."
ChinhSach_DatCoc,Tôi có thể thanh toán tiền cọc qua ứng dụng ngân hàng được không?,"Dạ được, Quý khách có thể thực hiện thanh toán tiền cọc qua chuyển khoản ngân hàng hoặc các ví điện tử như VNPay, Momo ạ."
ChinhSach_DatCoc,Làm thế nào để tôi biết mình đã đặt cọc thành công?,"Sau khi nhận được khoản thanh toán của Quý khách, bộ phận lễ tân sẽ gửi xác nhận đặt phòng qua email hoặc liên hệ trực tiếp đến số điện thoại của Quý khách ạ."
ChinhSach_DatCoc,Tôi quên chưa đặt cọc thì phòng có được giữ không?,"Dạ, để đảm bảo phòng luôn sẵn sàng cho Quý khách, chúng tôi chỉ xác nhận giữ phòng sau khi đã nhận được khoản tiền cọc 30% hoặc thanh toán đủ ạ."
ChinhSach_DatCoc,Tôi cần liên hệ ai nếu gặp vấn đề về việc thanh toán tiền cọc?,Quý khách vui lòng liên hệ hotline 0236 999 8888 hoạt động 24/7 để nhân viên lễ tân hỗ trợ xử lý vấn đề thanh toán ngay lập tức ạ.
ChinhSach_DatCoc,Việc hủy phòng được tính dựa trên thời gian nào?,Thời gian hủy phòng được tính dựa trên thời điểm Quý khách thông báo chính thức đến khách sạn so với ngày nhận phòng dự kiến ạ.
ChinhSach_DatCoc,Có thể dùng thẻ tín dụng để thanh toán tiền cọc tại khách sạn không?,"Dạ có, chúng tôi chấp nhận thanh toán bằng thẻ Visa hoặc Master Card tại quầy lễ tân để thuận tiện cho Quý khách ạ."
ChinhSach_DatCoc,Nếu tôi đặt phòng qua email thì gửi tiền cọc như thế nào?,"Khi đặt phòng qua email, lễ tân sẽ gửi kèm thông tin tài khoản ngân hàng hoặc mã thanh toán để Quý khách thực hiện giao dịch cọc 30% ạ."
ChinhSach_DatCoc,Tại sao tôi phải đặt cọc khi đặt phòng tại StarStay Hotel?,Việc đặt cọc nhằm đảm bảo quyền lợi và giữ phòng chắc chắn cho Quý khách trong suốt thời gian lưu trú tại khách sạn chúng tôi ạ.
ChinhSach_DatCoc,"Tôi muốn thay đổi ngày nhận phòng, chính sách cọc có thay đổi không?",Việc thay đổi ngày nhận phòng sẽ tùy thuộc vào tình trạng phòng trống. Quý khách vui lòng gọi 0236 999 8888 để nhân viên hỗ trợ điều chỉnh đơn đặt phòng ạ.
ChinhSach_HuyPhong,Chính sách hủy phòng của khách sạn StarStay như thế nào?,"Quý khách vui lòng lưu ý chính sách hủy phòng của chúng tôi: Hủy trước 7 ngày được hoàn 100% tiền cọc, hủy từ 3 đến 7 ngày hoàn 50%, và hủy dưới 3 ngày sẽ không được hoàn cọc ạ."
ChinhSach_HuyPhong,Tôi muốn hủy đặt phòng trước 10 ngày thì có được hoàn tiền không?,"Dạ có ạ, nếu Quý khách hủy phòng trước thời điểm nhận phòng 7 ngày, khách sạn sẽ hoàn trả 100% số tiền cọc đã thanh toán cho Quý khách."
ChinhSach_HuyPhong,Nếu tôi hủy phòng vào sát ngày nhận phòng thì sao?,"Trong trường hợp Quý khách hủy phòng trong vòng 3 ngày trước ngày nhận phòng, rất tiếc khách sạn sẽ không thể hoàn lại khoản tiền cọc đã đặt ạ."
ChinhSach_HuyPhong,Khách sạn có hoàn tiền nếu tôi hủy phòng trước 5 ngày không?,"Dạ có ạ, với thời gian hủy phòng từ 3 đến 7 ngày trước ngày nhận phòng, Quý khách sẽ được hoàn lại 50% tổng số tiền cọc."
ChinhSach_HuyPhong,"Tôi đã đặt cọc 30% tiền phòng, nếu hủy thì số tiền này được xử lý ra sao?","Số tiền cọc 30% sẽ được hoàn lại dựa trên thời điểm Quý khách thông báo hủy theo chính sách: hoàn 100% nếu trước 7 ngày, 50% nếu từ 3-7 ngày và không hoàn nếu dưới 3 ngày ạ."
ChinhSach_HuyPhong,Làm thế nào để tôi thực hiện hủy đơn đặt phòng tại StarStay Hotel?,"Để hủy phòng, Quý khách vui lòng liên hệ trực tiếp với chúng tôi qua số hotline 0236 999 8888 hoặc gửi email về info@starstay.vn để nhân viên hỗ trợ xử lý nhanh chóng ạ."
ChinhSach_HuyPhong,"Tôi đã thanh toán đủ 100% tiền phòng, nếu hủy thì khách sạn hoàn tiền như thế nào?",Số tiền hoàn lại sẽ được tính dựa trên tổng giá trị đơn hàng theo chính sách hủy phòng của khách sạn. Quý khách vui lòng liên hệ hotline 0236 999 8888 để được hướng dẫn chi tiết về thủ tục hoàn tiền ạ.
ChinhSach_HuyPhong,Khách sạn có thu phí phạt khi tôi thay đổi lịch trình sát ngày không?,"Dạ, nếu thay đổi hoặc hủy phòng dưới 3 ngày so với ngày nhận phòng, Quý khách sẽ mất khoản tiền cọc đã đặt theo quy định của khách sạn ạ."
ChinhSach_HuyPhong,Tôi muốn đổi ngày ở thay vì hủy phòng thì có được không?,"Quý khách hoàn toàn có thể thay đổi ngày lưu trú. Tuy nhiên, việc này phụ thuộc vào tình trạng phòng trống tại thời điểm đó, Quý khách vui lòng liên hệ 0236 999 8888 để chúng tôi hỗ trợ kiểm tra ạ."
ChinhSach_HuyPhong,Có trường hợp nào được miễn trừ phí hủy phòng không?,Các trường hợp bất khả kháng sẽ được khách sạn xem xét dựa trên tình hình thực tế. Quý khách vui lòng liên hệ trực tiếp bộ phận lễ tân qua hotline 0236 999 8888 để được tư vấn và hỗ trợ ạ.
